"MORRIS PRICING EFFECTIVE May 13, 2022",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Bar Code#,key,UNSPS Code,Page#,Morris Cat #,Min Piece   Order Qty,Item Description,Price Per,Broken Case Price,PVC Cement                                 1-19 Cases                            Ships UPS,PVC Cement            Pickup/Will Call,PVC Cement                     20+ Cases                  Assorted ,Qty Per Case,,,,,,,
6041,601986824552,,,L4,82455,1,Iv 20A-125V Com Tamp Sgl Rec,Piece,4.13,,,,,,,,,,,
6042,601986824569,,,L4,82456,1,Wh 20A-125V Com Tamp Sgl Rec,Piece,4.13,,,,,,,,,,,
6043,601986824576,,,L4,82457,1,Br 20A-125V Com Tamp Sgl Rec,Piece,4.13,,,,,,,,,,,
6044,601986824651,,,L6,82465,1,Iv 15A-125V Com Tamper Rec,Piece,5.71,,,,,,,,,,,
6045,601986824668,,,L6,82466,1,Wh 15A-125V Com Tamper Rec,Piece,5.75,,,,,,,,,,,
6046,601986824705,,,L6,82470,1,Iv 20A-125V Com Tamper Rec,Piece,6.33,,,,,,,,,,,
6047,601986824712,,,L6,82471,1,Wh 20A-125V Com Tamper Rec,Piece,6.33,,,,,,,,,,,
6048,601986824750,,,L6,82475,1,Iv 15A-125V Iso Tamper Rec,Piece,8.73,,,,,,,,,,,
6049,601986824767,,,L6,82476,1,Wh 15A-125V Iso Tamper Rec,Piece,8.81,,,,,,,,,,,
6050,601986824798,,,L6,82479,1,Or 15A-125V Iso Tamper Rec,Piece,8.81,,,,,,,,,,,
6051,601986824804,,,L6,82480,1,Iv 20A-125V Iso Tamper Rec,Piece,10.35,,,,,,,,,,,
6052,601986824811,,,L6,82481,1,Wh 20A-125V Iso Tamper Rec,Piece,10.43,,,,,,,,,,,
6053,601986824842,,,L6,82484,1,Or 20A-125V Iso Tamper Rec,Piece,10.43,,,,,,,,,,,
6054,601986825009,,,L4,82500,1,Iv 15A Tamper Weather Recept,Piece,3.71,,,,,,,,,,,
6055,601986825016,,,L4,82501,1,Wh 15A Tamper Weather Recept,Piece,3.71,,,,,,,,,,,
6056,601986825023,,,L4,82502,1,BR 15A Tamper Weather Recept,Piece,3.71,,,,,,,,,,,
6057,601986825054,,,L4,82505,1,Iv 20A Tamper Weather Recept,Piece,5.17,,,,,,,,,,,
6058,601986825061,,,L4,82506,1,Wh 20A Tamper Weather Recept,Piece,5.17,,,,,,,,,,,
6059,601986825078,,,L4,82507,1,BR 20A Tamper Weather Recept,Piece,5.17,,,,,,,,,,,
6060,601986825108,,,L4,82510,1,Iv 15A Tamper Single Recept,Piece,3.38,,,,,,,,,,,
6061,601986825115,,,U4,82511,1,Wh 15A Tamper Single Recept,Piece,2.87,,,,,,,,,,,
6062,601986825214,,,L7,82521,1,White 30A Dryer Recept 4wire,Piece,8.24,,,,,,,,,,,
6063,601986825221,,,L7,82522,1,Black 30A Dryer Recept 4wire,Piece,8.24,,,,,,,,,,,
6064,601986825269,,,L7,82526,1,Black 50A Range Recept 4 Wire,Piece,8.24,,,,,,,,,,,
6065,601986826105,,,SPR2022LC49,82610,1,Iv Sngl Pole 3Speed Rotary Fan,Piece,11.31,,,,,,,,,,,
6066,601986826112,,,SPR2022LC49,82611,1,Wh Sngl Pole 3Speed Rotary Fan,Piece,11.31,,,,,,,,,,,
6067,601986826136,,,"L32, SPR2022LC49",82613,1,Alm SnglPole 3Speed Rotary Fan,Piece,11.31,,,,,,,,,,,
6068,601986826181,,,V4,82618,1,Alm Variable Speed Rotary Fan,Piece,12.24,,,,,,,,,,,
6069,601986826204,,,SPR2022LC49,82620,1,Iv 3-Way Rotary Fan Control,Piece,13.70,,,,,,,,,,,
6070,601986826211,,,"L32, SPR2022LC49",82621,1,Wh 3-Way Rotary Fan Control,Piece,13.70,,,,,,,,,,,
6071,601986826532,,,V4,82653,1,Alm 5.0A Slide Fan Control,Piece,11.90,,,,,,,,,,,
6072,601986826549,,,SPR2022LC49,82654,1,2-Slide Fan&Light Control 3 Sp,Piece,25.61,,,,,,,,,,,
6073,601986826556,,,SPR2022LC49,82655,1,"2Slide Fan&Light Ctl, Full Var",Piece,28.62,,,,,,,,,,,
6074,601986826563,,,SPR2022LC49,82656,1,Dual Dimmer 0-10V,Piece,28.62,,,,,,,,,,,
6075,601986826570,,,see website,82657,1,Dual Dimmer 0-120V,Piece,32.40,,,,,,,,,,,
6076,601986826631,,,see website,82663,1,Alm Slide Fan & Lt Control,Piece,20.66,,,,,,,,,,,
6077,601986826648,,,SPR2022LC49,82664,1,1-Slide Fan 3-Speed Control,Piece,12.80,,,,,,,,,,,
6078,601986827102,,,see website,82710,1,Iv SP Rotary Dimmer,Piece,7.85,,,,,,,,,,,
6079,601986827119,,,see website,82711,1,Wh SP Rotary Dimmer,Piece,7.85,,,,,,,,,,,
6080,601986827133,,,see website,82713,1,Alm SP Rotary Dimmer,Piece,6.18,,,,,,,,,,,
6081,601986827157,,,see website,82715,1,Iv 3W Rotary Dimmer Push Butt,Piece,9.78,,,,,,,,,,,
6082,601986827164,,,see website,82716,1,Wh 3W Rot Dimmer Push Butt,Piece,9.78,,,,,,,,,,,
6083,601986827188,,,see website,82718,1,Alm 3W Rotary Dimmer Push Butt,Piece,9.78,,,,,,,,,,,
6084,601986827201,,,see website,82720,1,Iv SP Slide Dimmer,Piece,8.06,,,,,,,,,,,
6085,601986827232,,,see website,82723,1,Alm SP Slide Dimmer,Piece,8.06,,,,,,,,,,,
6086,601986827409,,,see website,82740,1,Iv Fluor Sngl Pole Dimmer,Piece,31.39,,,,,,,,,,,
6087,601986827430,,,see website,82743,1,Alm Fluor Sngl Pole Dimmer,Piece,31.10,,,,,,,,,,,
6088,601986827454,,,see website,82745,1,Iv Fluorescent 3-Way Dimmer,Piece,32.98,,,,,,,,,,,
6089,601986827461,,,see website,82746,1,Wh Fluorescent 3-Way Dimmer,Piece,32.98,,,,,,,,,,,
6090,601986827485,,,see website,82748,1,Alm Fluorescent 3-Way Dimmer,Piece,32.65,,,,,,,,,,,
6091,601986827508,,,see website,82750,1,Iv SP Slide Dimmer On/Off Sw,Piece,17.55,,,,,,,,,,,
6092,601986827539,,,see website,82753,1,Alm SP Slide Dimm On/Off Sw,Piece,17.55,,,,,,,,,,,
6093,601986827553,,,see website,82755,1,Iv 3W Slide Dimmer On/Off Sw,Piece,23.55,,,,,,,,,,,
6094,601986827560,,,see website,82756,1,Wh 3W Slide Dimmer On/Off Sw,Piece,23.55,,,,,,,,,,,
6095,601986827584,,,see website,82758,1,Alm Slide Dimmer 700W 3-Wa,Piece,23.55,,,,,,,,,,,
6096,601986827706,,,see website,82770,1,Iv SP Touch Dimmer,Piece,9.16,,,,,,,,,,,
6097,601986827737,,,see website,82773,1,Lt Alm SP Touch Dimmer,Piece,9.16,,,,,,,,,,,
6098,601986828406,,,SPR2022LC48,82840,1,12/24V 1P 60W LED Toggle Dimm,Piece,30.13,,,,,,,,,,,
6099,601986828413,,,SPR2022LC48,82841,1,12/24V 3Way 60W LED Toggle Dim,Piece,30.13,,,,,,,,,,,
6100,601986828420,,,SPR2022LC48,82842,1,12/24V 1P 60W LED Dimm,Piece,30.13,,,,,,,,,,,
6101,601986828437,,,SPR2022LC48,82843,1,12/24V 3way 60W LED Dimmer,Piece,30.13,,,,,,,,,,,
6102,601986828444,,,SPR2022LC48,82844,1,12/24V 1pole 100W LED Dimmer,Piece,42.19,,,,,,,,,,,
6103,601986828451,,,SPR2022LC48,82845,1,12V/24V 60W 1P LED 2Slide Dimm,Piece,49.71,,,,,,,,,,,
6104,601986828468,,,SPR2022LC48,82846,1,12/24V 150W 3Way Slide LED Dim,Piece,21.09,,,,,,,,,,,
6105,601986828475,,,SPR2022LC48,82847,1,120V 150W 1P Switch LED Dimmer,Piece,16.58,,,,,,,,,,,
6106,601986828482,,,SPR2022LC48,82848,1,120V 150W 3way Switch LED Dimm,Piece,16.58,,,,,,,,,,,
6107,601986828499,,,SPR2022LC48,82849,1,120V 150W 3way Dial LED Dimm,Piece,22.61,,,,,,,,,,,
6108,601986828505,,,SPR2022LC48,82850,1,12/24V 100W 3way Decor Dimm,Piece,33.15,,,,,,,,,,,
6109,601986828512,,,SPR2022LC48,82851,1,0-10V 120V 3A 1P/3way Dec Dim,Piece,45.20,,,,,,,,,,,
6110,601986828529,,,SPR2022LC48,82852,1,0-10V 120V 6A 1P/3way Dec Dim,Piece,52.72,,,,,,,,,,,
6111,601986828536,,,SPR2022LC48,82853,1,120V 150W 3way LED Decor Dimm,Piece,25.61,,,,,,,,,,,
6112,601986828543,,,SPR2022LC48,82854,1,0-10V 120V 150W 1P/3wayLED Dim,Piece,52.72,,,,,,,,,,,
6113,601986828550,,,SPR2022LC48,82855,1,120V 150W 1P/3way LED Dimmer,Piece,22.61,,,,,,,,,,,
6114,601986828567,,,L31,82856,1,120V 1P/3way LED Wireless Dimm,Piece,41.89,,,,,,,,,,,
6115,601986828574,,,L31,82857,1,120V 150W 1P Wireless Dimmer,Piece,43.44,,,,,,,,,,,
6116,601986828581,,,L31,82858,1,120V 150W 3way Wireless Dimm,Piece,41.89,,,,,,,,,,,
6117,601986828598,,,SPR2022LC48,82859,1,12/24V150W 1Pole Slide LED Dim,Piece,16.58,,,,,,,,,,,
6118,601986828604,,,SPR2022LC48,82860,1,12/24V 60W 1 Pole Decor Dimm,Piece,30.13,,,,,,,,,,,
6119,601986828611,,,SPR2022LC48,82861,1,12/24V 60W 3way Decor Dimm,Piece,30.13,,,,,,,,,,,
6120,601986828628,,,SPR2022LC48,82862,1,120V 150W 1Pole Dial LED Dimm,Piece,21.09,,,,,,,,,,,
6121,601986828635,,,SPR2022LC48,82863,1,120V 1P LED Rocker Dim MCU ,Piece,18.07,,,,,,,,,,,
6122,601986828642,,,SPR2022LC48,82864,1,120V 1P LED Button Dim MCU ,Piece,18.07,,,,,,,,,,,
6123,601986828659,,,SPR2022LC48,82865,1,120V 3Way LED Button Dim MCU ,Piece,18.07,,,,,,,,,,,
6124,601986830102,,,L10,83010,1,SS 1 Gang Toggle Metal,Piece,1.49,,2.38,,,,,,,,,
6125,601986830126,,,L10,83012,1,Wh 1 Gang Toggle Metal,Piece,1.49,,,,,,,,,,,
6126,601986830133,,,L10,83013,1,Iv 1 Gang Toggle Metal,Piece,1.18,,,,,,,,,,,
6127,601986830201,,,L10,83020,1,SS 2 Gang Toggle Metal,Piece,2.56,,,,,,,,,,,
6128,601986830225,,,L10,83022,1,Wh 2 Gang Toggle Metal,Piece,2.13,,,,,,,,,,,
6129,601986830232,,,L10,83023,1,Iv 2 Gang Toggle Metal,Piece,2.05,,,,,,,,,,,
6130,601986830300,,,L10,83030,1,SS 3 Gang Toggle Metal,Piece,3.73,,,,,,,,,,,
6131,601986830331,,,L10,83033,1,Iv 3 Gang Toggle Metal,Piece,2.98,,,,,,,,,,,
6132,601986830409,,,U13,83040,1,SS 4 Gang Toggle Metal,Piece,4.40,,,,,,,,,,,
6133,601986830423,,,L11,83042,1,Wh 4 Gang Toggle Metal,Piece,4.28,,,,,,,,,,,
6134,601986830430,,,L11,83043,1,Iv 4 Gang Toggle Metal,Piece,4.24,,,,,,,,,,,
6135,601986831109,,,L12,83110,1,SS 1 Gang GFCI Metal,Piece,1.42,,2.28,,,,,,,,,
6136,601986831123,,,L12,83112,1,Wh 1 Gang GFCI Metal,Piece,1.42,,,,,,,,,,,
6137,601986831208,,,L12,83120,1,SS 2 Gang GFCI Metal,Piece,2.56,,,,,,,,,,,
6138,601986831222,,,L12,83122,1,Wh 2 Gang GFCI Metal,Piece,2.56,,,,,,,,,,,
6139,601986831239,,,L12,83123,1,Iv 2 Gang GFCI Metal,Piece,2.05,,,,,,,,,,,
6140,601986831307,,,L12,83130,1,SS 3 Gang GFCI Metal,Piece,2.71,,,,,,,,,,,
6141,601986831338,,,L12,83133,1,Iv 3 Gang GFCI Metal,Piece,2.95,,,,,,,,,,,
6142,601986831406,,,L13,83140,1,SS 4 Gang GFCI Metal,Piece,5.35,,,,,,,,,,,
6143,601986831420,,,L13,83142,1,Wh 4 Gang GFCI Metal,Piece,4.25,,,,,,,,,,,
6144,601986831437,,,L13,83143,1,Iv 4 Gang GFCI Metal,Piece,4.20,,,,,,,,,,,
6145,601986832106,,,L14,83210,1,SS 1 Gang Receptacle Metal,Piece,1.52,,,,,,,,,,,
6146,601986832120,,,L14,83212,1,Wh 1 Gang Receptacle Metal,Piece,1.41,,,,,,,,,,,
6147,601986832137,,,L14,83213,1,Iv 1 Gang Receptacle Metal,Piece,1.41,,,,,,,,,,,
6148,601986832205,,,L14,83220,1,SS 2 Gang Receptacle Metal,Piece,2.56,,,,,,,,,,,
6149,601986832229,,,L14,83222,1,Wh 2 Gang Receptacle Metal,Piece,2.44,,,,,,,,,,,
6150,601986832236,,,L14,83223,1,Iv 2 Gang Receptacle Metal,Piece,1.94,,,,,,,,,,,
6151,601986832304,,,L14,83230,1,SS 3 Gang Receptacle Metal,Piece,3.52,,,,,,,,,,,
6152,601986832328,,,L14,83232,1,Wh 3 Gang Receptacle Metal,Piece,2.82,,,,,,,,,,,
6153,601986832335,,,L14,83233,1,Iv 3 Gang Receptacle Metal,Piece,2.82,,,,,,,,,,,
6154,601986832403,,,L15,83240,1,SS 4 Gang Receptacle Metal,Piece,5.35,,,,,,,,,,,
6155,601986832427,,,L15,83242,1,Wh 4 Gang Receptacle Metal,Piece,4.25,,,,,,,,,,,
6156,601986832434,,,L15,83243,1,Iv 4 Gang Receptacle Metal,Piece,4.25,,,,,,,,,,,
6157,601986833103,,,L15,83310,1,SS 1 Gang Blank Metal,Piece,1.52,,2.44,,,,,,,,,
6158,601986833127,,,L15,83312,1,White 1 Gang Blank Metal,Piece,1.41,,,,,,,,,,,
6159,601986833134,,,L15,83313,1,Ivory 1 Gang Blank Metal,Piece,1.41,,,,,,,,,,,
6160,601986833202,,,L15,83320,1,SS 2 Gang Blank Metal,Piece,1.86,,2.88,2.98,,,,,,,,
6161,601986833233,,,U17,83323,1,Ivory 2 Gang Blank Metal,Piece,1.99,,,,,,,,,,,
6162,601986833301,,,L16,83330,1,SS 3 Gang Blank Metal,Piece,3.52,,,,,,,,,,,
6163,601986833325,,,L16,83332,1,White 3 Gang Blank Metal,Piece,2.55,,,,,,,,,,,
6164,601986833332,,,see website,83333,1,Ivory 3 Gang Blank Metal,Piece,2.88,,,,,,,,,,,
6165,601986833400,,,L16,83340,1,SS 4 Gang Blank Metal,Piece,5.14,,,,,,,,,,,
6166,601986833424,,,L16,83342,1,White  4 Gang Blank Metal,Piece,3.48,,,,,,,,,,,
6167,601986833431,,,see website,83343,1,Ivory  4 Gang Blank Metal,Piece,3.76,,,,,,,,,,,
6168,601986834100,,,L18,83410,1,SS 2 Gang 1SW 1Blank Metal,Piece,2.60,,,,,,,,,,,
6169,601986834131,,,L18,83413,1,Iv 2 Gang 1SW 1Blank Metal,Piece,2.27,,,,,,,,,,,
6170,601986834209,,,L19,83420,1,SS 2 Gang 1Duplex 1SW Metal,Piece,2.86,,,,,,,,,,,
6171,601986834223,,,L19,83422,1,Wh 2 Gang 1Duplex 1SW Metal,Piece,2.27,,,,,,,,,,,
6172,601986834230,,,L19,83423,1,Iv 2 Gang 1Duplex 1SW Metal,Piece,2.27,,,,,,,,,,,
6173,601986834308,,,L19,83430,1,SS 2 Gang 1SW 1GFCI Metal 3,Piece,2.86,,,,,,,,,,,
6174,601986834339,,,L19,83433,1,Iv 2 Gang 1 Switch 1 GFCI Meta,Piece,2.27,,,,,,,,,,,
6175,601986834407,,,L19,83440,1,SS 2 Gang 1GFCI 1Duplex Metal,Piece,2.86,,,,,,,,,,,
6176,601986834421,,,L19,83442,1,Wh 2 Gang 1GFCI 1Duplex Metal,Piece,2.27,,,,,,,,,,,
6177,601986834438,,,L19,83443,1,Iv 2 Gang 1GFCI 1Duplex Metal,Piece,2.24,,,,,,,,,,,
6178,601986834452,,,L16,83445,1,SS 1Gang Single recept 1.620,Piece,1.78,,,,,,,,,,,
6179,601986834476,,,L16,83447,1,Wh 1Gang Single recept 1.620,Piece,1.73,,,,,,,,,,,
6180,601986834483,,,L16,83448,1,Iv 1Gang Single Recept 1.620,Piece,1.36,,,,,,,,,,,
6181,601986834506,,,L16,83450,1,SS 1 Gang Single Rec 1.406,Piece,1.45,,2.48,2.32,,,,,,,,
6182,601986834537,,,L16,83453,1,Iv 1 Gang Single Rec 1.406,Piece,1.13,,,,,,,,,,,
6183,601986834551,,,L17,83455,1,SS 1Gang Ph/Cable 0.406,Piece,1.74,,,,,,,,,,,
6184,601986834582,,,L17,83458,1,IV 1Gang Ph/Cable 0.406,Piece,1.44,,,,,,,,,,,
6185,601986834605,,,L17,83460,1,SS 1 Gang Cable .625,Piece,1.49,,,,,,,,,,,
6186,601986834636,,,L17,83463,1,Ivory 1 Gang Cable Metal .625,Piece,1.18,,,,,,,,,,,
6187,601986834674,,,L17,83467,1,"WH 1Gang ph/cable, 0.4375",Piece,1.44,,,,,,,,,,,
6188,601986834681,,,L17,83468,1,"IV 1Gang ph/cable, 0.4375",Piece,1.41,,,,,,,,,,,
6189,601986834704,,,L17,83470,1,SS 2 Gang Cable Metal,Piece,2.21,,,,,,,,,,,
6190,601986834728,,,L17,83472,1,White 2 Gang Cable Metal,Piece,2.21,,,,,,,,,,,
6191,601986834735,,,L17,83473,1,Ivory 2 Gang Cable Metal,Piece,2.21,,,,,,,,,,,
6192,601986834759,,,L17,83475,1,SS 2Gang ph/cable 0.406,Piece,2.30,,,,,,,,,,,
6193,601986834773,,,L17,83477,1,WH 2Gang ph/cable 0.406,Piece,2.34,,,,,,,,,,,
6194,601986834780,,,L17,83478,1,IV 2Gang ph/cable 0.406,Piece,2.30,,,,,,,,,,,
6195,601986834803,,,L21,83480,1,SS 1 Gang Range/Dryer Cover,Piece,1.06,,,,,,,,,,,
6196,601986834827,,,see website,83482,1,Wh 1 Gang Range/Dryer Cover,Piece,1.24,,,,,,,,,,,
6197,601986834858,,,L21,83485,1,SS 2 Gang Range/Dryer Cover,Piece,2.56,3.94,4.36,,,,,,,,,
6198,601986834872,,,L21,83487,1,Wh 2 Gang Range/Dryer Cover,Piece,1.77,,,,,,,,,,,
6199,601986834889,,,see website,83488,1,Iv 2 Gang Range/Dryer Cover,Piece,1.99,,,,,,,,,,,
6200,601986834896,,,L7,83489,1,Switch Guard,Piece,1.99,,,,,,,,,,,
6201,601986834902,,,L22,83490,1,Oil Utility Metal Plate,Piece,1.56,,,,,,,,,,,
6202,601986834919,,,L22,83491,1,Oil 1 Gang Metal Plate,Piece,1.85,,3.98,,,,,,,,,
6203,601986834926,,,L22,83492,1,"Oil 4"" Raised Metal Plate",Piece,2.59,,,,,,,,,,,
6204,601986834957,,,L22,83495,1,Gas Utility Metal Plate,Piece,1.56,,,,,,,,,,,
6205,601986834964,,,L22,83496,1,Gas 1 Gang Metal Plate,Piece,1.85,,,,,,,,,,,
6206,601986834971,,,L22,83497,1,"Gas 4"" Raised Metal Plate",Piece,2.59,,3.98,4.39,,,,,,,,MUL 3.27
6207,601986835008,,,L22,83500,1,Emergency Utility Metal Plate,Piece,1.56,,,,,,,,,,,
6208,601986835015,,,L22,83501,1,Emergency 1 Gang Metal Plate,Piece,1.85,,,,,,,,,,,
6209,601986835022,,,L22,83502,1,"Emergency 4"" Raised Metal",Piece,1.87,,,,,,,,,,,
6210,601986835138,,,L17,83513,1,IV 2Gang Single Recept 1.406,Piece,2.30,,,,,,,,,,,
6211,601986835220,,,L21,83522,1,"Wh 1Gang ph/cable .374""&.177",Piece,1.44,,,,,,,,,,,
6212,601986835237,,,L21,83523,1,"Iv 1Gang ph/cable .374""&.177",Piece,1.41,,,,,,,,,,,
6213,601986835404,,,L18,83540,1,"SS 2 Gang, 1Blank, 1 Duplex",Piece,2.86,,,,,,,,,,,
6214,601986835428,,,L18,83542,1,"Wh 2 Gang, 1Blank, 1 Duplex",Piece,2.34,,,,,,,,,,,
6215,601986835435,,,L18,83543,1,"Iv 2 Gang, 1Blank, 1 Duplex",Piece,2.30,,,,,,,,,,,
6216,601986835503,,,L20,83550,1,"SS 2Gang,1 Dupl,1Sngl Recep",Piece,2.86,,,,,,,,,,,
6217,601986835534,,,L20,83553,1,"Iv 2Gang,1 Duplex,1Sngl Recep",Piece,2.27,,,,,,,,,,,
6218,601986835602,,,L18,83560,1,"SS 2 Gang,1Blank,1GFCI Décor",Piece,2.86,,,,,,,,,,,
6219,601986835800,,,L20,83580,1,"SS 3Gang, 2Toggle, 1Decor/GFCI",Piece,3.91,,,,,,,,,,,
6220,601986835831,,,L20,83583,1,"Iv 3Gang, 2Toggle, 1Decor/GFCI",Piece,3.31,,,,,,,,,,,
6221,601986836104,,,L15,83610,1,SS Midsize 1Gang Blank,Piece,2.27,,,,,,,,,,,
6222,601986836128,,,L15,83612,1,Wh Midsize 1Gang Blank,Piece,2.27,,,,,,,,,,,
6223,601986836135,,,L15,83613,1,IV Midsize 1Gang Blank,Piece,2.27,,,,,,,,,,,
6224,601986836203,,,l15,83620,1,SS MidSize 1Gang Toggle,Piece,2.29,,,,,,,,,,,
6225,601986836302,,,L14,83630,1,SS MidSize 1Gang Duplex Recep,Piece,2.27,,,,,,,,,,,
6226,601986836401,,,L12,83640,1,SS Mid size 1Gang Decor/GFCI,Piece,2.34,,,,,,,,,,,
6227,601986836432,,,L12,83643,1,Iv Mid size 1Gang Decor/GFCI,Piece,2.34,,,,,,,,,,,
6228,601986836500,,,L16,83650,1,SS MidSize 1Gang Single Recep,Piece,2.34,,,,,,,,,,,
6229,601986836531,,,L16,83653,1,Iv Mid Size 1Gang Single Recep,Piece,2.30,,,,,,,,,,,
6230,601986836609,,,L10,83660,1,SS Mid size 2Gang toggle,Piece,3.31,,,,,,,,,,,
6231,601986836623,,,L10,83662,1,Wh Mid size 2Gang toggle,Piece,3.31,,,,,,,,,,,
6232,601986836630,,,L10,83663,1,Iv Mid size 2Gang toggle,Piece,3.29,,,,,,,,,,,
6233,601986836722,,,L19,83672,1,"Wh Midsize 2Gang,1Toggle,1Dplx",Piece,3.31,,,,,,,,,,,
6234,601986836739,,,L19,83673,1,"Iv Midsize 2Gang,1Toggle,1Dplx",Piece,3.29,,,,,,,,,,,
6235,601986836807,,,L15,83680,1,SS Midsize 1 Gang Blank,Piece,2.30,,,,,,,,,,,
6236,601986836814,,,L10,83681,1,SS Midsize 1 Gang Toggle,Piece,2.30,,,,,,,,,,,
6237,601986836821,,,L14,83682,1,SS Midsize 1 Gang Duplex Recep,Piece,2.30,,,,,,,,,,,
6238,601986836838,,,see website,83683,1,SS Midsize 1 Gang Decor/GFCI,Piece,1.88,,,,,,,,,,,
6239,601986837101,,,L15,83710,1,SS Oversize 1Gang blank,Piece,3.91,,,,,,,,,,,
6240,601986837132,,,L15,83713,1,IV Oversize 1Gang blank,Piece,4.31,,,,,,,,,,,
6241,601986837200,,,see website,83720,1,SS Oversize 1Gang Toggle,Piece,3.19,,,,,,,,,,,
6242,601986837231,,,L10,83723,1,IV Oversize 1Gang Toggle,Piece,3.29,,,,,,,,,,,
6243,601986837309,,,L14,83730,1,SS Oversize 1Gang Duplex Recep,Piece,3.91,,,,,,,,,,,
6244,601986837408,,,L12,83740,1,SS Oversize 1Gang Decor/GFCI,Piece,3.91,,,,,,,,,,,
6245,601986837439,,,L12,83743,1,Iv Oversize 1Gang Decor/GFCI,Piece,3.29,,,,,,,,,,,
6246,601986837538,,,L16,83753,1,IV 1Gang Single Recep1.406,Piece,3.29,,,,,,,,,,,
6247,601986837606,,,L17,83760,1,SS Oversize 1Gang ph/cable.625,Piece,3.31,,,,,,,,,,,
6248,601986837637,,,L17,83763,1,IV Oversize 1Gang ph/cable.625,Piece,3.31,,,,,,,,,,,
6249,601986838115,,,L10,83811,1,SS 1 Gang Toggle Metal #304,Piece,2.62,,,,,,,,,,,
6250,601986838122,,,L10,83812,1,SS 2 Gang Toggle Metal #304,Piece,5.27,,,,,,,,,,,
6251,601986838139,,,see website,83813,1,SS 3 Gang Toggle Metal #304,Piece,6.41,,,,,,,,,,,
6252,601986838146,,,see website,83814,1,SS 4 Gang Toggle Metal #304,Piece,9.25,,,,,,,,,,,
6253,601986838214,,,L12,83821,1,SS 1 Gang GFCI Metal #304,Piece,2.62,,,,,,,,,,,
6254,601986838221,,,L12,83822,1,SS 2 Gang GFCI Metal #304,Piece,5.27,,,,,,,,,,,
6255,601986838238,,,see website,83823,1,SS 3 Gang GFCI Metal #304,Piece,6.41,,,,,,,,,,,
6256,601986838245,,,see website,83824,1,SS 4 Gang GFCI Metal #304,Piece,9.25,,,,,,,,,,,
6257,601986838313,,,L14,83831,1,SS 1 Gang Receptacle Metal#304,Piece,2.62,,,,,,,,,,,
6258,601986838337,,,see website,83833,1,SS 3 Gang Receptacle Metal#304,Piece,6.84,,,,,,,,,,,
6259,601986838344,,,see website,83834,1,SS 4 Gang Receptacle Metal#304,Piece,9.25,,,,,,,,,,,
6260,601986838429,,,see website,83842,1,SS 2 Gang Blank Metal #304,Piece,4.47,,,,,,,,,,,
6261,601986838436,,,see website,83843,1,SS 3 Gang Blank Metal #304,Piece,6.41,,,,,,,,,,,
6262,601986838443,,,see website,83844,1,SS 4 Gang Blank Metal #304,Piece,9.25,,,,,,,,,,,
6263,601986838511,,,see website,83851,1,"SS 1 Gang Ph/Cable .406"" #304",Piece,2.12,,,,,,,,,,,
6264,601986838528,,,see website,83852,1,"SS 1 Gang Cable .625"" #304",Piece,2.13,,,,,,,,,,,
6265,601986838535,,,see website,83853,1,"SS 1G Single Recep 1.406"" #304",Piece,2.13,,,,,,,,,,,
6266,601986838542,,,see website,83854,1,"SS 1G Single Recep 1.620"" #304",Piece,3.05,,,,,,,,,,,
6267,601986838559,,,see website,83855,1,"SS 2G Single Recep 1.406"" #304",Piece,2.98,,,,,,,,,,,
6268,601986838566,,,see website,83856,1,SS 1G Range/Dryer Cover #304,Piece,3.05,,,,,,,,,,,
6269,601986838573,,,see website,83857,1,SS 2G Range/Dryer Cover #304,Piece,6.00,,,,,,,,,,,
6270,601986838580,,,see website,83858,1,SS 2 Gang 1SW 1Blank #304,Piece,4.61,,,,,,,,,,,
6271,601986838597,,,L19,83859,1,SS 2 Gang 1Duplex 1SW #304,Piece,5.67,,,,,,,,,,,
6272,601986838603,,,L19,83860,1,SS 2 Gang 1SW 1GFCI #304,Piece,5.67,,,,,,,,,,,
6273,601986838610,,,L19,83861,1,SS 2 Gang 1GFCI 1Duplex #304,Piece,5.67,,,,,,,,,,,
6274,601986838627,,,see website,83862,1,SS 2G 1Blank 1Duplex #304,Piece,4.61,,,,,,,,,,,
6275,601986838634,,,see website,83863,1,SS 2G 1Blank 1GFCI/Decor #304,Piece,4.61,,,,,,,,,,,
6276,601986838641,,,L20,83864,1,SS 3G 2Toggle 1Decor/GFCI #304,Piece,11.17,,,,,,,,,,,
6277,601986838719,,,see website,83871,1,SS Midsize 1 Gang Blank #304,Piece,2.72,,,,,,,,,,,
6278,601986838726,,,L10,83872,1,SS Midsize 1 Gang Toggle #304,Piece,3.32,,,,,,,,,,,
6279,601986838733,,,L14,83873,1,SS Midsize 1 Gang Duplex #304,Piece,3.32,,,,,,,,,,,
6280,601986838740,,,see website,83874,1,SS Midsize 1G Decor/GFCI #304,Piece,2.72,,,,,,,,,,,
6281,601986838818,,,see website,83881,1,SS Oversize 1 Gang Blank #304,Piece,3.22,,,,,,,,,,,
6282,601986838825,,,L10,83882,1,SS Oversize 1 Gang Toggle #304,Piece,4.05,,,,,,,,,,,
6283,601986838832,,,see website,83883,1,SS Oversize 1 Gang Duplex #304,Piece,3.22,,,,,,,,,,,
